timestamp	run_id	n_layer	n_embd	n_head	embedding_lr	unembedding_lr	matrix_lr	scalar_lr	weight_decay	warmup_ratio	batch_size	val_bpb	training_time	peak_vram_mb	mfu_percent	num_params_M	num_steps	depth	status	holdout_val_bpb	budget_shortfall_pct	device	region_id	window_s_fraction	seed	startup_seconds	eval_seconds	total_tokens_M
2026-08-20T22:11:39	shape_L10	10	1020	6	0.8458438764231334	0.007066240078030985	0.05350356953014288	1.2242503787575716	0.08326492728316323	0.05106673516855198	4960	1.449654	204.4	4848.5	1.95	183.3	1024	10	remote_ok		0.0	5		0.8853783628388991	42	2.8	36.3	4.2
2026-08-20T22:16:30	shape_L12	12	924	6	0.8458438764231334	0.007066240078030985	0.05350356953014288	1.2242503787575716	0.08326492728316323	0.05106673516855198	4960	1.438933	232.8	5212.5	1.7	183.5	1024	12	remote_ok		0.0	5		0.8853783628388991	42	2.3	42.9	4.2
2026-08-20T22:21:36	shape_L15	15	828	6	0.8458438764231334	0.007066240078030985	0.05350356953014288	1.2242503787575716	0.08326492728316323	0.05106673516855198	4960	1.428796	240.9	5648.4	1.68	191.2	1024	15	remote_ok		0.0	5		0.8853783628388991	42	2.7	47.4	4.2
2026-08-20T22:27:09	shape_L18	18	756	6	0.8458438764231334	0.007066240078030985	0.05350356953014288	1.2242503787575716	0.08326492728316323	0.05106673516855198	4960	1.434942	260.4	6153.0	1.57	191.6	1024	18	remote_ok		0.0	5		0.8853783628388991	42	2.5	55.6	4.2
2026-08-20T22:33:26	shape_L21	21	708	6	0.8458438764231334	0.007066240078030985	0.05350356953014288	1.2242503787575716	0.08326492728316323	0.05106673516855198	4960	1.423902	299.2	6728.3	1.4	201.7	1024	21	remote_ok		0.0	5		0.8853783628388991	42	2.5	64.3	4.2
2026-08-20T22:40:12	shape_L24	24	660	6	0.8458438764231334	0.007066240078030985	0.05350356953014288	1.2242503787575716	0.08326492728316323	0.05106673516855198	4960	1.461306	321.9	7018.1	1.32	201.1	1024	24	remote_ok		0.0	5		0.8853783628388991	42	2.7	70.5	4.2
