timestamp	run_id	n_layer	n_embd	n_head	embedding_lr	unembedding_lr	matrix_lr	scalar_lr	weight_decay	warmup_ratio	batch_size	val_bpb	training_time	peak_vram_mb	mfu_percent	num_params_M	num_steps	depth	status	holdout_val_bpb	budget_shortfall_pct	device	region_id	window_s_fraction	seed	startup_seconds	eval_seconds
2026-08-11T23:11:12	geom_r0.05_c1_s1	21	960	6	0.091052621234525	0.0033119955814453162	0.02319687099064333	0.19558254728734192	0.09342333961908975	0.15373150386762413	19852	1.683613	213.1	7325.1	3.51	334.5	205	21	remote_ok		0.0	5		0.37333664472941364	1	2.9	36.7
2026-08-11T23:15:45	geom_r0.05_c1_s2	21	960	6	0.091052621234525	0.0033119955814453162	0.02319687099064333	0.19558254728734192	0.09342333961908975	0.15373150386762413	19852	1.681118	213.5	7325.1	3.5	334.5	205	21	remote_ok		0.0	5		0.37333664472941364	2	2.7	37.4
2026-08-11T23:20:10	geom_r0.05_c2_s42	21	960	6	0.09225735159700411	0.0038479517681431234	0.02042005540700779	0.19367645297687153	0.08538477762502282	0.15029969053151748	21368	1.693252	206.9	7317.0	3.64	334.5	205	21	remote_ok		0.0	5		0.3536262097736405	42	2.5	36.2
2026-08-11T23:24:27	geom_r0.05_c3_s42	21	960	6	0.07265994553897842	0.00430756593647673	0.017560499164456397	0.23672264791992728	0.10494468755957452	0.179475371183823	24393	1.764295	196.1	7301.6	3.83	334.5	171	21	remote_ok		0.0	5		0.309322699870711	42	2.9	36.6
2026-08-11T23:29:04	geom_r0.05_c4_s42	21	960	6	0.12598030137694358	0.0038344492967736466	0.020904081012848227	0.22091589821906976	0.13815003855308022	0.17344637439170696	22576	1.689133	216.9	7336.7	3.42	334.5	187	21	remote_ok		0.0	5		0.4094797739771399	42	2.9	37.5
2026-08-11T23:33:41	geom_r0.05_c4_s1	21	960	6	0.12598030137694358	0.0038344492967736466	0.020904081012848227	0.22091589821906976	0.13815003855308022	0.17344637439170696	22576	1.695476	216.5	7336.7	3.43	334.5	187	21	remote_ok		0.0	5		0.4094797739771399	1	2.8	36.7
2026-08-11T23:38:18	geom_r0.05_c4_s2	21	960	6	0.12598030137694358	0.0038344492967736466	0.020904081012848227	0.22091589821906976	0.13815003855308022	0.17344637439170696	22576	1.691013	217.3	7336.7	3.42	334.5	187	21	remote_ok		0.0	5		0.4094797739771399	2	2.5	36.6
2026-08-11T23:42:25	geom_r0.10_c0_s42	21	960	6	0.10238413269081548	0.005607906903705533	0.030302095456592314	0.13674839712680606	0.15826246433656088	0.19011184254202476	29373	1.737835	187.6	7295.1	4.0	334.5	147	21	remote_ok		0.0	5		0.22431667571450853	42	2.3	35.4
2026-08-11T23:46:33	geom_r0.10_c0_s1	21	960	6	0.10238413269081548	0.005607906903705533	0.030302095456592314	0.13674839712680606	0.15826246433656088	0.19011184254202476	29373	1.738581	187.2	7295.1	4.01	334.5	147	21	remote_ok		0.0	5		0.22431667571450853	1	2.2	35.4
2026-08-11T23:50:39	geom_r0.10_c0_s2	21	960	6	0.10238413269081548	0.005607906903705533	0.030302095456592314	0.13674839712680606	0.15826246433656088	0.19011184254202476	29373	1.735424	186.4	7295.1	4.02	334.5	147	21	remote_ok		0.0	5		0.22431667571450853	2	2.5	35.5
2026-08-11T23:55:13	geom_r0.10_c1_s42	21	960	6	0.1222007125629289	0.007113456991750353	0.020249860042231334	0.212752926586836	0.1555903660895832	0.15413890204519165	24712	1.718401	213.4	7336.7	3.45	334.5	171	21	remote_ok		0.0	5		0.41738779049968855	42	2.8	36.6
